Location,Ant_ID,Ant_ID_(partner),start_time,end_time
1,463,726,18038,18091
1,726,463,18038,18091
1,481,693,18043,18063
1,693,481,18043,18063
1,463,726,18094,18133
1,726,463,18094,18133
1,481,693,18097,18140
1,693,481,18097,18140
1,424,643,18120,18134
1,643,424,18120,18134
1,463,755,18128,18133
1,755,463,18128,18133
1,726,755,18128,18134
1,755,726,18128,18134
1,463,726,18134,18186
1,726,463,18134,18186
1,458,643,18150,18154
1,643,458,18150,18154
1,481,693,18150,18171
1,693,481,18150,18171
1,594,643,18157,18163
1,643,594,18157,18163
1,407,726,18220,18223
1,726,407,18220,18223
1,491,643,18224,18238
1,643,491,18224,18238
1,407,732,18228,18264
1,732,407,18228,18264
1,491,542,18261,18461
1,542,491,18261,18461
1,637,q,18331,18355
1,q,637,18331,18355
1,463,494,18363,18412
1,494,463,18363,18412
1,424,594,18365,18442
1,594,424,18365,18442
1,627,755,18393,18410
1,755,627,18393,18410
1,463,494,18415,18456
1,494,463,18415,18456
1,605,729,18466,18510
1,729,605,18466,18510
1,666,723,18504,18508
1,723,666,18504,18508
1,491,666,18513,18515
1,666,491,18513,18515
1,397,729,18524,18563
1,729,397,18524,18563
1,542,666,18555,18559
1,666,542,18555,18559
1,424,491,18555,18659
1,491,424,18555,18659
1,666,688,18563,18578
1,688,666,18563,18578
1,397,729,18578,18661
1,729,397,18578,18661
1,722,761,18618,18640
1,761,722,18618,18640
1,494,692,18632,18637
1,692,494,18632,18637
1,688,727,18700,18781
1,727,688,18700,18781
1,543,q,18762,18767
1,q,543,18762,18767
1,543,q,18800,18820
1,q,543,18800,18820
1,481,600,18847,18853
1,600,481,18847,18853
1,481,600,18864,18879
1,600,481,18864,18879
1,727,823,18877,19271
1,823,727,18877,19271
1,564,692,18884,18959
1,692,564,18884,18959
1,664,796,18898,18980
1,796,664,18898,18980
1,564,755,18899,18958
1,692,755,18899,18958
1,755,564,18899,18958
1,755,692,18899,18958
1,561,797,18906,18958
1,797,561,18906,18958
1,459,657,18932,19122
1,657,459,18932,19122
1,692,755,18959,19066
1,755,692,18959,19066
1,481,797,18966,19160
1,797,481,18966,19160
1,458,666,19019,19032
1,666,458,19019,19032
1,729,787,19065,19461
1,787,729,19065,19461
1,459,657,19129,19153
1,657,459,19129,19153
1,723,397,19171,19189
1,397,723,19171,19189
1,600,630,19186,19196
1,630,600,19186,19196
1,723,397,19193,19198
1,397,723,19193,19198
1,723,480,19204,19260
1,480,723,19204,19260
1,600,630,19206,19226
1,630,600,19206,19226
1,542,564,19226,19365
1,564,542,19226,19365
1,729,561,19294,19299
1,787,561,19294,19299
1,561,729,19294,19299
1,561,787,19294,19299
1,729,561,19301,19305
1,787,561,19301,19305
1,561,729,19301,19305
1,561,787,19301,19305
1,729,561,19307,19312
1,787,561,19307,19312
1,561,729,19307,19312
1,561,787,19307,19312
1,729,561,19317,19322
1,787,561,19317,19322
1,561,729,19317,19322
1,561,787,19317,19322
1,729,561,19326,19330
1,787,561,19326,19330
1,561,729,19326,19330
1,561,787,19326,19330
1,755,692,19334,19342
1,692,755,19334,19342
1,797,657,19373,19493
1,657,797,19373,19493
1,664,797,19426,19493
1,797,664,19426,19493
1,664,657,19426,19514
1,657,664,19426,19514
1,796,561,19464,19496
1,561,796,19464,19496
1,797,657,19555,19578
1,657,797,19555,19578
1,688,605,19631,19649
1,605,688,19631,19649
1,723,481,19638,19680
1,481,723,19638,19680
1,822,761,19640,19713
1,761,822,19640,19713
1,481,723,19694,19758
1,723,481,19694,19758
1,787,657,19708,19821
1,657,787,19708,19821
1,822,755,19714,19807
1,755,822,19714,19807
1,630,631,19786,19794
1,631,630,19786,19794
1,630,631,19802,19815
1,631,630,19802,19815
1,788,481,19813,19825
1,481,788,19813,19825
1,419,664,19834,19880
1,664,419,19834,19880
1,787,397,19837,19869
1,397,787,19837,19869
1,q,722,19842,19857
1,722,q,19842,19857
1,723,481,19851,19860
1,481,723,19851,19860
1,797,657,19865,19885
1,657,797,19865,19885
1,688,630,19896,19960
1,630,688,19896,19960
1,666,788,19900,19985
1,788,666,19900,19985
1,489,723,19941,20423
1,723,489,19941,20423
1,797,397,19944,20041
1,397,797,19944,20041
1,688,630,19980,19986
1,630,688,19980,19986
1,688,630,19994,20121
1,630,688,19994,20121
1,666,788,20001,20007
1,788,666,20001,20007
1,666,703,20085,20198
1,703,666,20085,20198
1,481,732,20099,20369
1,732,481,20099,20369
1,419,q,20125,20160
1,q,419,20125,20160
1,664,561,20126,20324
1,561,664,20126,20324
1,630,688,20129,20144
1,688,630,20129,20144
1,630,688,20152,20235
1,688,630,20152,20235
1,666,703,20201,20240
1,703,666,20201,20240
1,630,688,20239,20243
1,688,630,20239,20243
1,666,788,20249,20261
1,788,666,20249,20261
1,688,630,20251,20338
1,630,688,20251,20338
1,788,703,20285,20325
1,703,788,20285,20325
1,788,703,20332,20396
1,703,788,20332,20396
1,722,822,20337,20382
1,822,722,20337,20382
1,630,688,20356,20859
1,688,630,20356,20859
1,664,561,20378,20386
1,561,664,20378,20386
1,481,732,20392,20405
1,732,481,20392,20405
1,788,703,20412,20421
1,703,788,20412,20421
1,788,703,20433,20440
1,703,788,20433,20440
1,723,489,20436,20477
1,489,723,20436,20477
1,643,560,20458,20470
1,560,643,20458,20470
1,788,761,20519,20530
1,761,788,20519,20530
1,788,761,20535,20743
1,761,788,20535,20743
1,723,489,20546,20681
1,489,723,20546,20681
1,723,489,20695,20743
1,489,723,20695,20743
1,458,528,20705,20912
1,528,458,20705,20912
1,723,489,20768,20795
1,489,723,20768,20795
1,788,761,20771,20797
1,761,788,20771,20797
1,491,605,20845,20906
1,605,491,20845,20906
1,489,765,20911,21286
1,765,489,20911,21286
1,491,605,20912,20956
1,605,491,20912,20956
1,671,787,20930,20988
1,787,671,20930,20988
1,458,528,20935,20948
1,528,458,20935,20948
1,671,787,21007,21425
1,787,671,21007,21425
1,q,600,21039,21099
1,600,q,21039,21099
1,458,723,21381,21545
1,723,458,21381,21545
1,787,397,21542,21570
1,397,787,21542,21570
1,560,666,21587,21657
1,666,560,21587,21657
1,723,489,21634,21644
1,489,723,21634,21644
1,787,397,21667,21748
1,397,787,21667,21748
1,491,664,21684,21794
1,664,491,21684,21794
1,424,666,21696,21727
1,666,424,21696,21727
1,787,397,21753,21802
1,397,787,21753,21802
1,491,600,21784,21786
1,664,600,21784,21786
1,600,491,21784,21786
1,600,664,21784,21786
1,491,600,21789,21792
1,664,600,21789,21792
1,600,664,21789,21792
1,600,491,21789,21792
1,787,397,21807,21839
1,397,787,21807,21839
1,560,424,21836,21910
1,424,560,21836,21910
1,793,595,21839,21875
1,595,793,21839,21875
1,787,397,21851,21859
1,397,787,21851,21859
1,787,397,21865,22136
1,397,787,21865,22136
1,703,795,21873,21904
1,795,703,21873,21904
1,793,462,21897,22026
1,462,793,21897,22026
1,424,703,21931,21976
1,703,424,21931,21976
1,560,449,21966,22017
1,449,560,21966,22017
1,703,489,22011,22026
1,489,703,22011,22026
1,703,723,22058,22077
1,723,703,22058,22077
1,703,542,22099,22119
1,542,703,22099,22119
1,600,397,22152,22318
1,397,600,22152,22318
1,755,765,22329,22502
1,765,755,22329,22502
1,q,637,22373,22411
1,637,q,22373,22411
1,633,787,22409,22425
1,787,633,22409,22425
1,795,424,22430,22468
1,424,795,22430,22468
1,600,397,22453,22457
1,397,600,22453,22457
1,424,788,22482,22486
1,788,424,22482,22486
1,755,424,22534,22536
1,424,755,22534,22536
1,795,458,22547,22557
1,458,795,22547,22557
1,494,424,22624,22810
1,424,494,22624,22810
1,795,462,22865,23094
1,462,795,22865,23094
1,637,723,22975,23172
1,723,637,22975,23172
1,755,494,23042,23105
1,494,755,23042,23105
1,666,458,23123,23128
1,458,666,23123,23128
1,462,692,23146,23152
1,692,462,23146,23152
1,666,449,23162,23203
1,449,666,23162,23203
1,407,462,23184,23193
1,462,407,23184,23193
1,795,692,23195,23245
1,692,795,23195,23245
1,703,449,23223,23243
1,449,703,23223,23243
1,407,462,23237,23442
1,462,407,23237,23442
1,795,788,23290,23292
1,788,795,23290,23292
1,594,458,23466,23479
1,458,594,23466,23479
1,494,448,23504,23517
1,448,494,23504,23517
1,600,787,23518,23547
1,787,600,23518,23547
1,758,539,23535,23775
1,539,758,23535,23775
1,529,449,23546,23611
1,449,529,23546,23611
1,494,600,23560,23623
1,600,494,23560,23623
1,448,637,23571,23576
1,637,448,23571,23576
1,723,600,23638,23644
1,600,723,23638,23644
1,494,633,23642,23702
1,633,494,23642,23702
1,637,723,23667,23674
1,723,637,23667,23674
1,494,600,23704,23738
1,600,494,23704,23738
1,494,633,23741,23754
1,633,494,23741,23754
1,494,600,23754,23757
1,600,494,23754,23757
1,494,633,23758,23770
1,633,494,23758,23770
1,494,600,23767,23770
1,600,494,23767,23770
1,600,633,23767,23770
1,633,600,23767,23770
1,539,758,23784,23817
1,758,539,23784,23817
1,643,795,23818,23826
1,795,643,23818,23826
1,643,795,23829,23842
1,795,643,23829,23842
1,494,600,23838,23842
1,600,494,23838,23842
1,643,692,23857,23867
1,692,643,23857,23867
1,636,533,23871,23875
1,533,636,23871,23875
1,494,633,23956,24148
1,633,494,23956,24148
1,397,459,24016,24140
1,459,397,24016,24140
1,643,528,24047,24065
1,528,643,24047,24065
1,528,795,24088,24090
1,795,528,24088,24090
1,407,528,24125,24139
1,528,407,24125,24139
1,636,600,24131,24167
1,600,636,24131,24167
1,732,532,24242,24345
1,532,732,24242,24345
1,627,688,24257,24277
1,688,627,24257,24277
1,630,661,24267,24286
1,661,630,24267,24286
1,463,637,24300,24307
1,637,463,24300,24307
1,732,532,24360,24465
1,532,732,24360,24465
1,723,636,24372,24712
1,636,723,24372,24712
1,795,528,24388,24408
1,528,795,24388,24408
1,796,533,24400,24413
1,533,796,24400,24413
1,418,480,24402,24415
1,480,418,24402,24415
1,528,666,24422,24459
1,666,528,24422,24459
1,796,448,24439,24552
1,448,796,24439,24552
1,532,755,24473,24478
1,755,532,24473,24478
1,755,761,24496,24556
1,761,755,24496,24556
1,630,797,24506,24612
1,797,630,24506,24612
1,795,793,24515,24538
1,793,795,24515,24538
1,419,758,24545,24556
1,758,419,24545,24556
1,726,729,24571,24647
1,729,726,24571,24647
1,600,636,24713,24750
1,636,600,24713,24750
1,458,489,24732,24811
1,489,458,24732,24811
1,600,636,24754,24757
1,636,600,24754,24757
1,600,636,24759,24805
1,636,600,24759,24805
1,561,q,24764,24789
1,q,561,24764,24789
1,788,726,24774,24776
1,726,788,24774,24776
1,723,481,24798,24800
1,481,723,24798,24800
1,561,q,24807,24812
1,q,561,24807,24812
1,688,481,24826,24835
1,481,688,24826,24835
1,788,726,24911,24914
1,726,788,24911,24914
1,630,787,24923,24961
1,787,630,24923,24961
1,463,594,24930,25032
1,594,463,24930,25032
1,481,723,24938,24948
1,723,481,24938,24948
1,481,723,24954,25001
1,723,481,24954,25001
1,630,787,24985,25024
1,787,630,24985,25024
1,481,787,25069,25158
1,787,481,25069,25158
1,533,448,25088,25128
1,448,533,25088,25128
1,489,594,25220,25224
1,594,489,25220,25224
1,489,594,25226,25228
1,594,489,25226,25228
1,693,397,25272,25313
1,397,693,25272,25313
1,397,693,25320,25704
1,693,397,25320,25704
1,419,q,25336,25375
1,q,419,25336,25375
1,419,q,25542,25614
1,q,419,25542,25614
1,428,788,25543,25546
1,788,428,25543,25546
1,787,796,25551,25682
1,796,787,25551,25682
1,463,489,25580,25612
1,489,463,25580,25612
1,428,788,25591,25725
1,788,428,25591,25725
1,787,796,25684,25690
1,796,787,25684,25690
1,787,796,25702,25861
1,796,787,25702,25861
1,397,693,25724,25885
1,693,397,25724,25885
1,428,788,25752,25791
1,788,428,25752,25791
1,458,594,25765,25779
1,594,458,25765,25779
1,727,788,25792,25929
1,788,727,25792,25929
1,793,NA,25887,25903
1,NA,793,25887,25903
1,397,693,25887,25990
1,693,397,25887,25990
1,463,489,25922,25944
1,489,463,25922,25944
1,481,636,25925,25969
1,636,481,25925,25969
1,458,NA,25936,25938
1,NA,458,25936,25938
1,397,693,25993,26021
1,693,397,25993,26021
1,397,693,26026,26068
1,693,397,26026,26068
1,463,489,26040,26052
1,489,463,26040,26052
1,428,727,26077,26304
1,727,428,26077,26304
1,397,693,26084,26605
1,693,397,26084,26605
1,481,796,26137,26351
1,796,481,26137,26351
1,428,727,26306,26322
1,727,428,26306,26322
1,723,765,26366,26528
1,765,723,26366,26528
1,570,823,26417,26470
1,823,570,26417,26470
1,570,727,26460,26462
1,727,570,26460,26462
1,727,823,26460,26462
1,823,727,26460,26462
1,570,727,26463,26465
1,727,570,26463,26465
1,727,823,26463,26465
1,823,727,26463,26465
1,755,788,26490,26510
1,788,755,26490,26510
1,463,489,26581,26596
1,489,463,26581,26596
1,732,761,26589,26607
1,761,732,26589,26607
1,656,822,26638,26747
1,822,656,26638,26747
1,419,q,26645,26648
1,q,419,26645,26648
1,571,765,26646,26868
1,765,571,26646,26868
1,722,723,26651,26739
1,723,722,26651,26739
1,755,764,26664,26670
1,764,755,26664,26670
1,637,q,26669,26837
1,q,637,26669,26837
1,397,693,26680,26708
1,693,397,26680,26708
1,693,397,26713,26716
1,397,693,26713,26716
1,397,693,26725,26736
1,693,397,26725,26736
1,561,656,26748,26769
1,656,561,26748,26769
1,489,532,26755,26847
1,532,489,26755,26847
1,397,494,26789,26815
1,494,397,26789,26815
1,462,529,26820,26844
1,529,462,26820,26844
1,449,627,26822,26824
1,627,449,26822,26824
1,449,627,26825,26852
1,627,449,26825,26852
1,462,529,26852,26875
1,529,462,26852,26875
1,449,627,26856,26873
1,627,449,26856,26873
1,571,765,26870,26876
1,765,571,26870,26876
1,571,765,26880,27059
1,765,571,26880,27059
1,419,q,26882,26894
1,q,419,26882,26894
1,486,561,26889,26969
1,561,486,26889,26969
1,397,722,26922,27295
1,722,397,26922,27295
1,463,595,26928,27041
1,595,463,26928,27041
1,656,732,26933,26979
1,732,656,26933,26979
1,664,q,26938,26940
1,q,664,26938,26940
1,419,664,26974,27024
1,664,419,26974,27024
1,560,727,27022,27303
1,727,560,27022,27303
1,532,703,27048,27068
1,703,532,27048,27068
1,571,765,27085,27435
1,765,571,27085,27435
1,661,q,27125,27130
1,q,661,27125,27130
1,397,722,27302,27356
1,722,397,27302,27356
1,561,656,27324,27365
1,656,561,27324,27365
1,561,656,27372,27391
1,656,561,27372,27391
1,656,561,27393,27397
1,561,656,27393,27397
1,656,561,27399,27402
1,561,656,27399,27402
1,561,656,27408,27411
1,656,561,27408,27411
1,561,656,27415,27418
1,656,561,27415,27418
1,561,656,27425,27427
1,656,561,27425,27427
1,732,765,27488,27701
1,765,732,27488,27701
1,481,797,27699,27839
1,797,481,27699,27839
1,570,822,27721,27814
1,822,570,27721,27814
1,532,627,27800,27806
1,627,532,27800,27806
1,532,627,27813,27991
1,627,532,27813,27991
1,481,797,27844,28051
1,797,481,27844,28051
1,755,822,27916,28323
1,822,755,27916,28323
1,542,627,28251,28265
1,627,542,28251,28265
1,459,481,28258,28304
1,481,459,28258,28304
1,542,627,28267,28269
1,627,542,28267,28269
1,532,703,28276,28280
1,703,532,28276,28280
1,397,561,28291,28311
1,561,397,28291,28311
1,459,481,28311,28423
1,481,459,28311,28423
1,397,561,28321,28328
1,561,397,28321,28328
1,755,822,28328,28354
1,822,755,28328,28354
1,397,722,28335,28361
1,722,397,28335,28361
1,822,755,28367,28414
1,755,822,28367,28414
1,463,542,28375,28425
1,542,463,28375,28425
1,459,481,28431,28566
1,481,459,28431,28566
1,397,722,28449,28559
1,722,397,28449,28559
1,600,605,28502,28663
1,605,600,28502,28663
1,481,459,28577,28609
1,459,481,28577,28609
1,722,570,28645,28745
1,570,722,28645,28745
1,722,570,28756,29160
1,570,722,28756,29160
1,533,459,28764,28802
1,459,533,28764,28802
1,481,818,28866,28912
1,818,481,28866,28912
1,481,818,28917,28948
1,818,481,28917,28948
1,481,818,28955,29044
1,818,481,28955,29044
1,481,818,29047,29140
1,818,481,29047,29140
1,533,796,29080,29370
1,796,533,29080,29370
1,481,636,29265,29874
1,636,481,29265,29874
1,646,532,29319,29391
1,532,646,29319,29391
1,542,489,29374,29389
1,489,542,29374,29389
1,646,532,29423,29429
1,532,646,29423,29429
1,646,564,29454,29465
1,564,646,29454,29465
1,480,448,29456,29465
1,448,480,29456,29465
1,448,818,29513,29689
1,818,448,29513,29689
1,397,570,29633,29636
1,570,397,29633,29636
1,q,419,29662,29675
1,419,q,29662,29675
1,q,661,29691,29711
1,661,q,29691,29711
1,532,793,29745,29837
1,793,532,29745,29837
1,448,818,29858,29865
1,818,448,29858,29865
1,407,424,29870,29938
1,424,407,29870,29938
1,481,818,29949,29952
1,818,481,29949,29952
1,448,688,29965,30420
1,688,448,29965,30420
1,449,532,30043,30055
1,532,449,30043,30055
1,489,542,30063,30120
1,542,489,30063,30120
1,462,600,30066,30084
1,600,462,30066,30084
1,481,533,30076,30177
1,533,481,30076,30177
1,463,564,30095,30411
1,564,463,30095,30411
1,532,823,30106,30426
1,823,532,30106,30426
1,570,732,30111,30315
1,732,570,30111,30315
1,494,693,30159,30296
1,693,494,30159,30296
1,494,637,30368,30991
1,637,494,30368,30991
1,570,732,30429,30630
1,732,570,30429,30630
1,532,723,30430,30581
1,723,532,30430,30581
1,448,688,30473,30547
1,688,448,30473,30547
1,489,542,30531,30540
1,542,489,30531,30540
1,462,600,30542,30557
1,600,462,30542,30557
1,448,481,30551,30979
1,481,448,30551,30979
1,532,600,30593,30613
1,600,532,30593,30613
1,723,732,30667,31184
1,732,723,30667,31184
1,823,600,30800,31078
1,600,823,30800,31078
1,449,692,30963,30965
1,692,449,30963,30965
1,449,692,30983,31123
1,692,449,30983,31123
1,657,636,31004,31007
1,636,657,31004,31007
1,494,637,31018,31031
1,637,494,31018,31031
1,823,600,31085,31110
1,600,823,31085,31110
1,449,692,31125,31129
1,692,449,31125,31129
1,823,600,31127,31133
1,600,823,31127,31133
1,449,532,31150,31156
1,532,449,31150,31156
1,723,732,31234,31297
1,732,723,31234,31297
1,636,657,31235,31439
1,657,636,31235,31439
1,494,q,31281,31292
1,q,494,31281,31292
1,419,758,31362,31381
1,758,419,31362,31381
1,539,494,31371,31592
1,494,539,31371,31592
1,600,732,31397,31419
1,732,600,31397,31419
1,q,758,31406,31433
1,758,q,31406,31433
1,462,723,31406,31480
1,723,462,31406,31480
1,600,732,31420,31603
1,732,600,31420,31603
1,600,693,31435,31437
1,732,693,31435,31437
1,693,600,31435,31437
1,693,732,31435,31437
1,600,693,31442,31446
1,732,693,31442,31446
1,693,600,31442,31446
1,693,732,31442,31446
1,664,657,31442,31448
1,657,664,31442,31448
1,664,448,31520,31527
1,448,664,31520,31527
1,818,657,31520,31607
1,657,818,31520,31607
1,561,481,31530,31603
1,481,561,31530,31603
1,462,693,31531,31609
1,693,462,31531,31609
1,543,q,31533,31535
1,q,543,31533,31535
1,664,561,31611,31621
1,561,664,31611,31621
1,664,561,31623,31711
1,561,664,31623,31711
1,664,758,31631,31705
1,758,664,31631,31705
1,758,561,31631,31705
1,561,758,31631,31705
1,787,630,31669,31721
1,630,787,31669,31721
1,657,818,31678,31681
1,818,657,31678,31681
1,657,818,31686,31756
1,818,657,31686,31756
1,722,693,31687,31695
1,693,722,31687,31695
1,693,823,31708,31713
1,823,693,31708,31713
1,543,787,31721,31772
1,787,543,31721,31772
1,787,543,31722,31767
1,543,787,31722,31767
1,823,765,31734,31736
1,765,823,31734,31736
1,723,428,31748,31826
1,428,723,31748,31826
1,664,543,31761,31773
1,787,664,31761,31773
1,543,664,31761,31773
1,664,787,31761,31773
1,787,543,31774,31835
1,543,787,31774,31835
1,727,823,31823,32219
1,823,727,31823,32219
1,424,656,31831,31878
1,656,424,31831,31878
1,664,637,31886,31952
1,637,664,31886,31952
1,491,481,31895,31908
1,481,491,31895,31908
1,481,643,31931,31949
1,643,481,31931,31949
1,732,657,31940,32269
1,657,732,31940,32269
1,570,448,31949,31956
1,448,570,31949,31956
1,570,448,31960,31968
1,448,570,31960,31968
1,428,448,31970,32215
1,448,428,31970,32215
1,732,561,31991,32002
1,561,732,31991,32002
1,657,561,31991,32002
1,561,657,31991,32002
1,732,561,32003,32009
1,561,732,32003,32009
1,657,561,32003,32009
1,561,657,32003,32009
1,723,570,32023,32228
1,570,723,32023,32228
1,561,636,32061,32247
1,636,561,32061,32247
1,643,822,32115,32129
1,822,643,32115,32129
1,643,627,32147,32192
1,627,643,32147,32192
1,661,637,32188,32460
1,637,661,32188,32460
1,643,627,32204,32245
1,627,643,32204,32245
1,595,489,32223,32266
1,489,595,32223,32266
1,761,727,32240,32286
1,727,761,32240,32286
1,693,570,32344,32448
1,570,693,32344,32448
1,539,397,32347,32360
1,397,539,32347,32360
1,489,692,32355,32362
1,692,489,32355,32362
1,656,448,32363,32396
1,448,656,32363,32396
1,723,797,32373,32476
1,797,723,32373,32476
1,561,543,32418,32438
1,543,561,32418,32438
1,643,595,32419,32436
1,595,643,32419,32436
1,727,729,32425,32572
1,729,727,32425,32572
1,528,491,32433,32440
1,491,528,32433,32440
1,561,543,32443,32482
1,543,561,32443,32482
1,449,489,32452,32607
1,489,449,32452,32607
1,528,481,32459,32576
1,481,528,32459,32576
1,693,397,32462,32634
1,397,693,32462,32634
1,723,797,32492,32494
1,797,723,32492,32494
1,657,664,32549,32613
1,664,657,32549,32613
1,723,797,32594,32791
1,797,723,32594,32791
1,NA,491,32611,32615
1,491,NA,32611,32615
1,491,NA,32619,32622
1,NA,491,32619,32622
1,489,688,32625,32745
1,688,489,32625,32745
1,561,664,32626,32639
1,664,561,32626,32639
1,NA,528,32626,32643
1,528,NA,32626,32643
1,NA,481,32646,32648
1,481,NA,32646,32648
1,693,397,32647,32828
1,397,693,32647,32828
1,657,664,32653,32874
1,664,657,32653,32874
1,727,729,32825,32885
1,729,727,32825,32885
1,657,664,32880,32903
1,664,657,32880,32903
1,397,462,32910,32925
1,462,397,32910,32925
1,397,570,32938,32980
1,570,397,32938,32980
1,449,489,32941,32985
1,489,449,32941,32985
1,570,693,32982,33056
1,693,570,32982,33056
1,449,489,32987,32990
1,489,449,32987,32990
1,449,489,32995,33050
1,489,449,32995,33050
1,561,732,32996,33042
1,732,561,32996,33042
1,449,489,33064,33087
1,489,449,33064,33087
1,397,570,33285,33300
1,570,397,33285,33300
1,397,570,33308,33318
1,570,397,33308,33318
1,481,666,33313,33414
1,666,481,33313,33414
1,397,570,33319,33325
1,570,397,33319,33325
1,458,666,33480,33583
1,666,458,33480,33583
1,397,481,33511,33516
1,481,397,33511,33516
1,397,481,33538,33542
1,481,397,33538,33542
1,481,732,33677,33707
1,732,481,33677,33707
1,424,489,33833,33924
1,489,424,33833,33924
1,661,664,33885,34159
1,664,661,33885,34159
1,703,795,34073,34109
1,795,703,34073,34109
1,481,543,34103,34115
1,543,481,34103,34115
1,703,795,34113,34122
1,795,703,34113,34122
1,528,722,34189,34301
1,722,528,34189,34301
1,661,664,34203,34315
1,664,661,34203,34315
1,561,758,34229,34451
1,758,561,34229,34451
1,397,489,34298,34310
1,489,397,34298,34310
1,656,795,34340,34343
1,795,656,34340,34343
1,661,664,34345,34351
1,664,661,34345,34351
1,494,539,34395,34515
1,539,494,34395,34515
1,481,795,34398,34401
1,795,481,34398,34401
1,755,q,34412,34556
1,q,755,34412,34556
1,462,481,34437,34442
1,481,462,34437,34442
1,481,600,34448,34458
1,600,481,34448,34458
1,481,795,34464,34482
1,795,481,34464,34482
1,729,795,34494,34619
1,795,729,34494,34619
1,481,486,34504,34835
1,486,481,34504,34835
1,397,600,34553,34556
1,600,397,34553,34556
1,397,600,34558,34770
1,600,397,34558,34770
1,755,q,34614,34667
1,q,755,34614,34667
1,733,795,34623,34707
1,795,733,34623,34707
1,729,795,34718,34736
1,795,729,34718,34736
1,733,795,34742,34752
1,795,733,34742,34752
1,755,q,34746,34756
1,q,755,34746,34756
1,397,600,34772,34789
1,600,397,34772,34789
1,755,q,34781,34787
1,q,755,34781,34787
1,733,795,34781,34791
1,795,733,34781,34791
1,723,795,34818,34846
1,795,723,34818,34846
1,397,600,34829,35043
1,600,397,34829,35043
1,491,666,34995,35009
1,666,491,34995,35009
1,666,703,35021,35121
1,703,666,35021,35121
1,458,481,35097,35141
1,481,458,35097,35141
1,491,703,35134,35136
1,703,491,35134,35136
1,491,703,35139,35142
1,703,491,35139,35142
1,491,703,35154,35208
1,703,491,35154,35208
1,491,703,35219,35228
1,703,491,35219,35228
1,600,605,35223,35238
1,605,600,35223,35238
1,491,703,35237,35242
1,703,491,35237,35242
1,397,733,35294,35303
1,733,397,35294,35303
1,564,703,35311,35316
1,703,564,35311,35316
1,462,605,35351,35382
1,605,462,35351,35382
1,600,723,35353,35358
1,723,600,35353,35358
1,463,571,35359,35468
1,571,463,35359,35468
1,489,723,35373,35481
1,723,489,35373,35481
1,486,605,35391,35449
1,605,486,35391,35449
1,600,723,35498,35748
1,723,600,35498,35748
1,407,532,35529,35537
1,532,407,35529,35537
1,397,486,35641,35645
1,486,397,35641,35645
1,571,605,35642,35648
1,605,571,35642,35648
1,407,571,35665,35673
1,571,407,35665,35673
1,481,693,35706,35766
1,693,481,35706,35766
1,600,723,35759,35763
1,723,600,35759,35763
1,600,723,35805,35814
1,723,600,35805,35814
1,600,723,35823,35870
1,723,600,35823,35870
1,600,723,35870,35890
1,723,600,35870,35890
1,486,600,35911,35914
1,600,486,35911,35914
1,693,733,35917,35919
1,733,693,35917,35919
1,693,733,35943,36029
1,733,693,35943,36029
1,463,605,35972,36044
1,605,463,35972,36044
1,693,733,36031,36036
1,733,693,36031,36036
1,693,733,36040,36052
1,733,693,36040,36052
1,528,532,36212,36358
1,532,528,36212,36358
1,693,723,36238,36311
1,723,693,36238,36311
1,693,723,36315,36322
1,723,693,36315,36322
1,693,723,36323,36325
1,723,693,36323,36325
1,486,489,36326,36335
1,489,486,36326,36335
1,693,723,36328,36331
1,723,693,36328,36331
1,693,723,36335,36337
1,723,693,36335,36337
1,693,723,36340,36342
1,723,693,36340,36342
1,693,723,36345,36347
1,723,693,36345,36347
1,693,723,36349,36352
1,723,693,36349,36352
1,561,657,36355,36410
1,657,561,36355,36410
1,693,723,36359,36364
1,723,693,36359,36364
1,428,481,36362,36414
1,481,428,36362,36414
1,564,631,36368,36378
1,631,564,36368,36378
1,693,723,36374,36381
1,723,693,36374,36381
1,726,795,36380,36394
1,795,726,36380,36394
1,528,532,36381,36383
1,532,528,36381,36383
1,528,631,36386,36393
1,631,528,36386,36393
1,397,823,36390,36403
1,823,397,36390,36403
1,795,486,36404,36416
1,486,795,36404,36416
1,631,788,36423,36438
1,788,631,36423,36438
1,491,528,36423,36459
1,528,491,36423,36459
1,539,823,36426,36531
1,823,539,36426,36531
1,693,795,36442,36447
1,795,693,36442,36447
1,693,723,36476,36774
1,723,693,36476,36774
1,528,666,36481,36497
1,666,528,36481,36497
1,528,666,36503,36508
1,666,528,36503,36508
1,494,q,36524,36542
1,q,494,36524,36542
1,693,564,36534,36544
1,564,693,36534,36544
1,723,564,36534,36544
1,564,723,36534,36544
1,528,532,36587,36593
1,532,528,36587,36593
1,528,532,36599,36610
1,532,528,36599,36610
1,528,795,36618,36759
1,795,528,36618,36759
1,528,532,36770,36796
1,532,528,36770,36796
1,600,693,36831,36873
1,693,600,36831,36873
1,528,795,36840,36858
1,795,528,36840,36858
1,600,693,36874,36894
1,693,600,36874,36894
1,600,693,36896,36954
1,693,600,36896,36954
1,532,795,36897,37022
1,795,532,36897,37022
1,533,657,36920,37067
1,657,533,36920,37067
1,600,693,36968,37026
1,693,600,36968,37026
1,532,795,37027,37030
1,795,532,37027,37030
1,693,723,37031,37048
1,723,693,37031,37048
1,533,657,37071,37202
